file	line	test	site	outcome	reason	detail
server/internal/handler/comment_create_attachment_test.go	57	?	testutil.Call	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/comment_create_attachment_test.go	279	TestCreateCommentWithAttachmentDoesNotDeadlockWithIssueTeardown	direct_handler	skipped	no_status_assertion	no `ctx.Code` comparison before line 297
server/internal/handler/comment_create_attachment_test.go	329	TestDeleteAttachmentTakesTheIssueBeforeTheRow	testutil.Call	skipped	no_status_assertion	no .Want(...) in the call chain
server/internal/handler/comment_delete_test.go	83	?	testutil.Call	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/comment_delete_test.go	163	TestDeleteCommentWithRepliesLeavesTombstone	testutil.Call	skipped	value_unresolved	fixture needs values the runner cannot bind: $b
server/internal/handler/comment_delete_test.go	166	TestDeleteCommentWithRepliesLeavesTombstone	testutil.Call	skipped	value_unresolved	fixture needs values the runner cannot bind: $b
server/internal/handler/comment_delete_test.go	169	TestDeleteCommentWithRepliesLeavesTombstone	testutil.Call	skipped	no_status_assertion	no .Want(...) in the call chain
server/internal/handler/comment_delete_test.go	391	TestCommentChildWritesWaitingOnDeleteDoNotLandOnTombstone	direct_handler	skipped	no_status_assertion	no `w.Code` comparison before line 414
server/internal/handler/comment_delete_test.go	414	TestCommentChildWritesWaitingOnDeleteDoNotLandOnTombstone	direct_handler	skipped	no_status_assertion	no `w.Code` comparison before line 464
server/internal/handler/comment_delete_test.go	472	TestRemoveReactionOnTombstoneIsNotFound	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/comment_list_test.go	138	?	direct_handler	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/comment_list_test.go	1473	TestCreateCommentPreservesDirectParent	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/comment_reconcile_test.go	27	?	direct_handler	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/comment_reply_authz_handler_test.go	34	TestCreateComment_TriggeredTaskRejectsTopLevelComment	direct_handler	skipped	value_unresolved	fixture needs values the runner cannot bind: $fx.IssueID, $fx.LeaderID, $fx.TaskID
server/internal/handler/comment_reply_authz_handler_test.go	81	TestCreateComment_TriggeredTaskAllowsReplyUnderTrigger	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/comment_reply_authz_handler_test.go	120	TestCreateComment_TriggeredTaskRejectsForeignParent	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/comment_resolve_test.go	24	?	direct_handler	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/comment_touch_issue_test.go	46	TestCreateComment_BumpsIssueActivity	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/comment_touch_issue_test.go	214	TestCommentMutationEventsCarryIssueRevision	direct_handler	skipped	value_unresolved	fixture needs values the runner cannot bind: $commentID
server/internal/handler/comment_touch_issue_test.go	233	TestCommentMutationEventsCarryIssueRevision	direct_handler	skipped	value_unresolved	fixture needs values the runner cannot bind: $commentID
server/internal/handler/comment_touch_issue_test.go	418	TestCommentMutationsFollowIssueTeardownLockOrder	direct_handler	skipped	no_status_assertion	no `ctx.Code` comparison before line 436
server/internal/handler/comment_trigger_outcomes_test.go	62	TestCreateComment_MixedMentionSurfacesPartialTriggerOutcomes	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/comment_trigger_outcomes_test.go	163	TestCreateComment_AgentAndSameLeaderSquad	direct_handler	skipped	request_var_unresolved	request argument 'r' is not traceable
server/internal/handler/comment_trigger_outcomes_test.go	224	TestCreateComment_TwoSquadsSharingLeaderCoalescesNonWinner	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/comment_trigger_outcomes_test.go	287	TestCreateComment_SquadLeaderSelfMentionCompletedTaskDoesNotFakeSuccess	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/comment_trigger_preview_test.go	60	?	direct_handler	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/comment_trigger_preview_test.go	78	?	direct_handler	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/comment_trigger_preview_test.go	110	?	direct_handler	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/comment_trigger_preview_test.go	532	TestCreateComment_TopLevelNewThreadFallsBackToAssignee	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/comment_worker_handoff_test.go	27	?	testutil.Call	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/comment_worker_handoff_test.go	35	?	testutil.Call	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/comment_worker_handoff_test.go	77	TestWorkerReplyDelivery	testutil.Call	skipped	request_var_unresolved	request expression is not traceable
server/internal/handler/comment_worker_handoff_test.go	238	TestWorkerReplyReconcileBoundaries	testutil.Call	skipped	request_var_unresolved	request expression is not traceable
server/internal/handler/config_test.go	26	TestGetConfigReportsCdnSignedMode	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/config_test.go	70	TestGetConfigIncludesRuntimeAuthConfig	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/config_test.go	116	TestGetConfigUsesDaemonServerURLOverride	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/config_test.go	133	TestGetConfigHonorsVCSIntegrationSwitch	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/config_test.go	167	TestGetConfigUsesAppURLForSameOriginDaemonSetup	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/config_test.go	193	TestGetConfigUsesFrontendOriginForSameOriginDaemonSetup	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/config_test.go	218	TestGetConfigOmitsOfficialCloudDaemonSetup	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/config_test.go	252	TestGetConfigOmitsCloudDaemonSetupWithoutPublicURL	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/config_test.go	279	TestGetConfigOmitsCloudDaemonSetupForConfiguredAppURL	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/config_test.go	332	TestGetConfigExposesWorkspaceCreationDisabled	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/config_test.go	361	TestGetConfigExposesServerVersion	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/config_test.go	375	TestGetConfigExposesServerVersion	direct_handler	skipped	no_status_assertion	no `w.Code` comparison before line 382
server/internal/handler/config_test.go	399	TestGetConfigOmitsServerVersionOnOfficialCloud	direct_handler	skipped	no_status_assertion	no `w.Code` comparison before line 411
server/internal/handler/config_test.go	411	TestGetConfigOmitsServerVersionOnOfficialCloud	direct_handler	skipped	no_status_assertion	no `w.Code` comparison before line 418
server/internal/handler/config_test.go	424	TestGetConfigExposesFrontendFeatureFlags	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/config_test.go	472	TestGetConfigExposesFrontendFeatureFlags	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/config_test.go	490	TestGetConfigExposesEnabledPluginsV1Flag	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/config_test.go	512	TestGetConfigDeclaresLocalWorktreeSupport	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/config_test.go	541	TestGetConfigDeclaresAgentConversationStartersSupport	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/config_test.go	564	TestGetConfigDeclaresIssueCreatePropertiesSupport	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/config_test.go	590	TestGetConfigDeclaresCommentDeleteKeepsReplies	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/contact_sales_test.go	52	TestCreateContactSalesHappyPath	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/contact_sales_test.go	71	TestCreateContactSalesRejectsFreeEmail	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/contact_sales_test.go	83	TestCreateContactSalesRejectsInvalidEmail	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/contact_sales_test.go	95	TestCreateContactSalesRejectsUnknownCompanySize	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/contact_sales_test.go	107	TestCreateContactSalesRejectsUnknownUseCase	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/contact_sales_test.go	119	TestCreateContactSalesMissingFirstName	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/contact_sales_test.go	133	TestCreateContactSalesPerEmailRateLimit	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/contact_sales_test.go	140	TestCreateContactSalesPerEmailRateLimit	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/contact_sales_test.go	208	TestCreateContactSalesRejectsFreeEmailWithDisplayName	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/contact_sales_test.go	221	TestCreateContactSalesNormalizesDisplayNameEmail	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/cross_issue_originator_test.go	126	?	testutil.Call	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/cross_issue_originator_test.go	135	?	testutil.Call	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/cross_issue_originator_test.go	150	?	testutil.Call	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/daemon_batch_claim_finalize_test.go	269	TestClaimTasksByRuntime_RequiresDaemonID	direct_handler	extracted	-	1 fixture(s)
server/internal/handler/daemon_batch_claim_test.go	54	?	direct_handler	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/daemon_chat_resume_fallback_test.go	91	TestClaimTaskChatCompletePointerSkipsSessionFallbackQuery	testutil.Call	skipped	value_unresolved	fixture needs values the runner cannot bind: $runtimeID
server/internal/handler/daemon_chat_resume_fallback_test.go	171	TestClaimTaskChatInputLoadFailureSkipsResumeQueries	testutil.Call	skipped	value_unresolved	fixture needs values the runner cannot bind: $runtimeID
server/internal/handler/daemon_claim_attachment_batch_test.go	77	?	testutil.Call	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/daemon_claim_cancelled_session_test.go	468	TestPinTaskSession_PointerAdvanceIsAtomicWithPin	direct_handler	skipped	no_status_assertion	no `w.Code` comparison before line 497
server/internal/handler/daemon_claim_cancelled_session_test.go	764	TestCancelAndPin_ConcurrentWithTerminalReport	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/daemon_claim_cancelled_session_test.go	921	?	direct_handler	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/daemon_claim_channel_type_test.go	109	?	direct_handler	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/daemon_claim_continuity_gap_test.go	26	?	direct_handler	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/daemon_claim_issue_status_test.go	49	TestClaimTaskByRuntime_PopulatesIssueStatusCatalog	testutil.Call	skipped	value_unresolved	fixture needs values the runner cannot bind: $runtimeID
server/internal/handler/daemon_claim_issue_status_test.go	113	TestClaimTaskByRuntime_IssueStatusCatalogAbsentWithoutCustoms	testutil.Call	skipped	value_unresolved	fixture needs values the runner cannot bind: $runtimeID
server/internal/handler/daemon_claim_issue_status_test.go	154	TestClaimTaskByRuntime_IssueStatusCatalogCap	testutil.Call	skipped	value_unresolved	fixture needs values the runner cannot bind: $runtimeID
server/internal/handler/daemon_claim_workspace_mcp_test.go	19	?	direct_handler	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/daemon_comment_delivery_test.go	229	?	direct_handler	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/daemon_comment_delivery_test.go	372	?	direct_handler	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/daemon_comment_delivery_test.go	403	TestUpdateComment_RequeuesSurvivingCoalescedBatch	direct_handler	skipped	path_not_literal	path_not_literal
server/internal/handler/daemon_comment_delivery_test.go	424	TestDeleteComment_RequeuesSurvivingCoalescedBatch	direct_handler	skipped	path_not_literal	path_not_literal
server/internal/handler/daemon_comment_delivery_test.go	454	TestUpdateComment_CancelsAndRequeuesWhenEditedInputIsCoalesced	direct_handler	skipped	path_not_literal	path_not_literal
server/internal/handler/daemon_comment_delivery_test.go	482	TestDeleteComment_CancelsAndRequeuesWhenDeletedInputIsCoalesced	direct_handler	skipped	path_not_literal	path_not_literal
server/internal/handler/daemon_comment_delivery_test.go	505	TestDeleteComment_FailureRestoresCancelledCompleteBatch	direct_handler	skipped	path_not_literal	path_not_literal
server/internal/handler/daemon_comment_delivery_test.go	535	TestDeleteComment_ConcurrentNoOpIsReportedAndRestoresCancelledBatch	direct_handler	skipped	path_not_literal	path_not_literal
server/internal/handler/daemon_comment_delivery_test.go	940	TestClaimTaskByRuntime_FinalizationFailureRequeuesImmediately	direct_handler	skipped	value_unresolved	fixture needs values the runner cannot bind: $fixture.runtimeID, $protocol.DaemonCapabilityCoalescedCommentsV1
server/internal/handler/daemon_comment_workspace_scope_test.go	64	?	direct_handler	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/daemon_context_exhausted_test.go	82	TestCompleteTask_ContextExhaustionFromOlderDaemonIsRecordedAsFailed	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/daemon_context_exhausted_test.go	199	TestCompleteTask_RealAnswerStillCompletes	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/daemon_deregister_batch_test.go	93	TestDaemonDeregisterMixedRuntimeIDs	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/daemon_deregister_batch_test.go	118	TestDaemonDeregisterBatchReadErrorFailsClosed	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/daemon_issue_snapshot_test.go	203	TestClaimTaskByRuntime_RecordsItsOwnIssueSnapshot	testutil.Call	skipped	value_unresolved	fixture needs values the runner cannot bind: $runtimeID
server/internal/handler/daemon_legacy_skill_redirect_test.go	88	TestClaimTaskByRuntime_LegacySkillRedirectFollowsTheCapability	testutil.Call	skipped	request_var_unresolved	request expression is not traceable
server/internal/handler/daemon_runtime_access_test.go	34	TestClaimTaskByRuntime_OwnerlessAgentOnPrivateRuntimeFailsExplicitly	testutil.Call	skipped	value_unresolved	fixture needs values the runner cannot bind: $runtimeID
server/internal/handler/daemon_runtime_access_test.go	71	TestClaimTaskByRuntime_SettlesPrivateOwnerMismatch	testutil.Call	skipped	value_unresolved	fixture needs values the runner cannot bind: $runtimeID
server/internal/handler/daemon_runtime_access_test.go	103	TestClaimTaskByRuntime_SettlesPrivateOwnerMismatchChatFailure	testutil.Call	skipped	value_unresolved	fixture needs values the runner cannot bind: $runtimeID
server/internal/handler/daemon_runtime_access_test.go	412	TestClaimTaskByRuntime_RuntimeOwnerChangedAfterClaimNeverDelivered	testutil.Call	skipped	request_var_unresolved	request expression is not traceable
server/internal/handler/daemon_runtime_access_test.go	624	TestFinalizeClaimDelivery_SettlementFailureIsUnsettled	testutil.Call	skipped	value_unresolved	fixture needs values the runner cannot bind: $runtimeID
server/internal/handler/daemon_skill_load_failure_test.go	125	TestClaimTaskByRuntime_SkillReadFailurePreservesTask	testutil.Call	skipped	request_var_unresolved	request expression is not traceable
server/internal/handler/daemon_skill_load_failure_test.go	166	TestResolveTaskSkillBundles_SkillReadFailureReturns500	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/daemon_skill_load_failure_test.go	171	TestResolveTaskSkillBundles_SkillReadFailureReturns500	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/daemon_skill_resolve_scope_test.go	150	?	testutil.Call	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/daemon_task_lookup_test.go	68	TestGetTaskStatus_DoesNotResolveSourceWorkspace	testutil.Call	skipped	request_var_unresolved	request expression is not traceable
server/internal/handler/daemon_task_lookup_test.go	89	TestGetTaskStatus_TaskRowPresenceContract	testutil.Call	skipped	request_var_unresolved	request expression is not traceable
server/internal/handler/daemon_task_lookup_test.go	111	TestGetTaskStatus_TaskRowPresenceContract	testutil.Call	skipped	request_var_unresolved	request expression is not traceable
server/internal/handler/daemon_task_lookup_test.go	133	TestGetTaskStatus_ForeignWorkspace_Returns404	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/daemon_test.go	125	TestListDaemonWorkspaces_UserScopedAndConditional	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/daemon_test.go	142	TestListDaemonWorkspaces_UserScopedAndConditional	testutil.Call	skipped	value_unresolved	fixture needs values the runner cannot bind: $etag
server/internal/handler/daemon_test.go	149	TestListDaemonWorkspaces_DaemonTokenIsWorkspaceScoped	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/daemon_test.go	221	?	testutil.Call	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/daemon_test.go	241	?	testutil.Call	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/daemon_test.go	444	TestExtendTaskPrepareLease	testutil.Call	skipped	value_unresolved	fixture needs values the runner cannot bind: $otherRuntimeID
server/internal/handler/daemon_test.go	449	TestExtendTaskPrepareLease	testutil.Call	skipped	value_unresolved	fixture needs values the runner cannot bind: $runtimeID
server/internal/handler/daemon_test.go	548	TestClaimTaskByRuntime_SkillBundleRefsAndResolve	testutil.Call	skipped	value_unresolved	fixture needs values the runner cannot bind: $protocol.DaemonCapabilitySkillBundlesV1, $runtimeID
server/internal/handler/daemon_test.go	574	TestClaimTaskByRuntime_SkillBundleRefsAndResolve	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/daemon_test.go	586	TestClaimTaskByRuntime_SkillBundleRefsAndResolve	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/daemon_test.go	591	TestClaimTaskByRuntime_SkillBundleRefsAndResolve	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/daemon_test.go	603	TestClaimTaskByRuntime_SkillBundleRefsAndResolve	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/daemon_test.go	640	TestClaimTaskByRuntime_PopulatesWorkspaceContext	testutil.Call	skipped	value_unresolved	fixture needs values the runner cannot bind: $runtimeID
server/internal/handler/daemon_test.go	697	TestClaimTaskByRuntime_WorkspaceContextEmptyWhenUnset	testutil.Call	skipped	value_unresolved	fixture needs values the runner cannot bind: $runtimeID
server/internal/handler/daemon_test.go	739	TestClaimTaskByRuntime_MissingRuntimeOwnerCancelsAndRejects	testutil.Call	skipped	value_unresolved	fixture needs values the runner cannot bind: $runtimeID
server/internal/handler/daemon_test.go	764	TestDaemonRegister_WithDaemonToken	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/daemon_test.go	802	TestDaemonRegister_RecordsRuntimeProfileRegistrationFailure	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/daemon_test.go	859	TestDaemonRegister_WithDaemonToken_WorkspaceMismatch	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/daemon_test.go	879	TestDaemonHeartbeat_WithDaemonToken_CrossWorkspace	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/daemon_test.go	890	TestDaemonHeartbeat_WithDaemonToken_CrossWorkspace	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/daemon_test.go	977	TestDaemonHeartbeat_HTTPRuntimeGoneReturns404	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/daemon_test.go	1014	TestDaemonHeartbeat_SlowProbeDoesNotWedge	direct_handler	skipped	body_unresolved	body_unresolved
server/internal/handler/daemon_test.go	1051	TestDaemonHeartbeat_EmptyQueueSkipsPopPending	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/daemon_test.go	1104	TestGetTaskStatus_WithDaemonToken_CrossWorkspace	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/daemon_test.go	1117	TestGetTaskStatus_WithDaemonToken_CrossWorkspace	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/daemon_test.go	1135	TestGetTaskStatus_TransientDBError_Returns500	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/daemon_test.go	1151	TestGetTaskStatus_ErrNoRows_Returns404	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/daemon_test.go	1180	TestGetIssueGCCheck_WithDaemonToken_CrossWorkspace	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/daemon_test.go	1186	TestGetIssueGCCheck_WithDaemonToken_CrossWorkspace	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/daemon_test.go	1222	TestBatchIssueGCCheck_WithDaemonToken	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/daemon_test.go	1247	TestBatchIssueGCCheck_WithDaemonToken	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/daemon_test.go	1344	TestGetActiveTaskForIssue_CrossWorkspace_Returns404	testutil.Call	skipped	value_unresolved	fixture needs values the runner cannot bind: $foreignIssueID
server/internal/handler/daemon_test.go	1359	TestCancelTask_CrossWorkspace_Returns404	testutil.Call	skipped	value_unresolved	fixture needs values the runner cannot bind: $foreignIssueID, $foreignTaskID
server/internal/handler/daemon_test.go	1410	TestCancelTask_TaskBelongsToDifferentIssue_Returns404	testutil.Call	skipped	value_unresolved	fixture needs values the runner cannot bind: $issueYID
server/internal/handler/daemon_test.go	1452	TestCancelTask_SameIssue_Succeeds	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/daemon_test.go	1469	TestListTasksByIssue_CrossWorkspace_Returns404	testutil.Call	skipped	value_unresolved	fixture needs values the runner cannot bind: $foreignIssueID
server/internal/handler/daemon_test.go	1483	TestGetIssueUsage_CrossWorkspace_Returns404	testutil.Call	skipped	value_unresolved	fixture needs values the runner cannot bind: $foreignIssueID
server/internal/handler/daemon_test.go	1533	TestGetIssueUsageReportsUsageCoverage	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/daemon_test.go	1556	TestGetDaemonWorkspaceRepos_WithDaemonToken	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/daemon_test.go	1586	TestGetDaemonWorkspaceRepos_WithDaemonToken_WorkspaceMismatch	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/daemon_test.go	1603	TestGetDaemonWorkspaceRepos_VersionIgnoresOrderAndDescription	testutil.Call	skipped	request_var_unresolved	request expression is not traceable
server/internal/handler/daemon_test.go	1699	TestDaemonRegister_MergesLegacyDaemonIDRuntime	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/daemon_test.go	1773	TestDaemonRegister_MergesLegacyDaemonIDRuntime_ReverseDotLocal	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/daemon_test.go	1819	TestDaemonRegister_MergesLegacyDaemonIDRuntime_CaseDrift	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/daemon_test.go	1898	TestDaemonRegister_MergesAllCaseDuplicateLegacyRuntimes	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/daemon_test.go	1945	TestDaemonRegister_LegacyIDNoMatchIsNoop	testutil.Call	skipped	body_unresolved	body_unresolved
server/internal/handler/daemon_test.go	2009	TestStartTask_AutopilotRunOnlyTask_ResolvesWorkspace	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/daemon_test.go	2020	TestStartTask_AutopilotRunOnlyTask_ResolvesWorkspace	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/daemon_test.go	2079	TestClaimTask_ProjectGithubReposOverrideWorkspaceRepos	testutil.Call	skipped	value_unresolved	fixture needs values the runner cannot bind: $runtimeID
server/internal/handler/daemon_test.go	2145	TestClaimTask_ProjectDescriptionInjected	testutil.Call	skipped	value_unresolved	fixture needs values the runner cannot bind: $runtimeID
server/internal/handler/daemon_test.go	2234	TestClaimTask_ProjectWithoutRepos_FallsBackToWorkspaceRepos	testutil.Call	skipped	value_unresolved	fixture needs values the runner cannot bind: $runtimeID
server/internal/handler/daemon_test.go	2318	TestClaimTask_AutopilotRunOnly_PopulatesWorkspaceAndProjectContext	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/daemon_test.go	2439	TestClaimTaskByRuntime_TaskWorkspaceMismatch_CancelsAndRejects	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/daemon_test.go	2505	TestCompleteTask_CommentTriggered_SynthesizesCommentWhenAgentSilent	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/daemon_test.go	2590	TestCompleteTask_CommentTriggered_SkipsSynthesisWhenAgentAlreadyCommented	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/daemon_test.go	2638	TestCompleteTask_CommentTriggered_SuppressesTrivialDoneOutput	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/daemon_test.go	2683	TestCompleteTask_AssignmentTriggered_DoesNotSuppressTrivialDoneOutput	direct_handler	skipped	request_var_unresolved	request argument 'req' is not traceable
server/internal/handler/daemon_test.go	2755	?	direct_handler	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/daemon_test.go	2784	?	testutil.Call	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/daemon_test.go	3564	TestClaimTask_ChatPopulatesInitiator	testutil.Call	skipped	value_unresolved	fixture needs values the runner cannot bind: $runtimeID
server/internal/handler/daemon_test.go	3698	TestClaimTask_SourceContextQuickCreateChecksWorkspaceBeforeSnapshot	testutil.Call	skipped	value_unresolved	fixture needs values the runner cannot bind: $runtimeID
server/internal/handler/daemon_test.go	3815	TestGetChatSessionGCCheck	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/daemon_test.go	3821	TestGetChatSessionGCCheck	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/daemon_test.go	3840	TestGetChatSessionGCCheck	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/daemon_test.go	3876	TestGetAutopilotRunGCCheck	testutil.Call	skipped	value_unresolved	fixture needs values the runner cannot bind: $runID
server/internal/handler/daemon_test.go	3882	TestGetAutopilotRunGCCheck	testutil.Call	skipped	value_unresolved	fixture needs values the runner cannot bind: $runID
server/internal/handler/daemon_test.go	3931	TestGetTaskGCCheck	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/daemon_test.go	3937	TestGetTaskGCCheck	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/daemon_test.go	4080	TestMembershipCache_InvalidatedOnDeleteMember	testutil.Call	skipped	value_unresolved	fixture needs values the runner cannot bind: $targetMemberID
server/internal/handler/daemon_test.go	4105	TestMembershipCache_InvalidatedOnUpdateMember	testutil.Call	skipped	value_unresolved	fixture needs values the runner cannot bind: $targetMemberID
server/internal/handler/daemon_test.go	4129	TestMembershipCache_InvalidatedOnLeaveWorkspace	testutil.Call	skipped	value_unresolved	fixture needs values the runner cannot bind: $targetUserID
server/internal/handler/daemon_test.go	4169	TestMembershipCache_InvalidatedOnDeleteWorkspace	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/daemon_test.go	4217	?	testutil.Call	helper_site	-	request built inside a test helper, asserted by its callers
server/internal/handler/daemon_test.go	4350	TestClaimTaskByRuntime_CommentTaskPopulatesInitiator	testutil.Call	skipped	value_unresolved	fixture needs values the runner cannot bind: $runtimeID
server/internal/handler/daemon_test.go	4482	TestAckTaskCancelled	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/daemon_test.go	4495	TestAckTaskCancelled	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/daemon_test.go	4514	TestAckTaskCancelled	testutil.Call	extracted	-	1 fixture(s)
server/internal/handler/daemon_test.go	4581	TestIssueGCChecksReportWireStatusNotRawCustomStatus	testutil.Call	skipped	request_var_unresolved	request expression is not traceable
server/internal/handler/daemon_test.go	4618	TestIssueGCChecksReportWireStatusNotRawCustomStatus	testutil.Call	skipped	request_var_unresolved	request expression is not traceable
